№;Номер детали;Дубл.;Наименование;Цена закуп (руб, ю, тг);Цена закуп (тг);Ед. измерения;Цена;Остаток;Цена по которой продано;Продано;Купить;Заказ;Счет на оплату ;Итого:;артикул;минимальный остаток;максимальный остаток
1579;2111-1006015-10;;Распредвал 010 со штырьком под датчик;930;;шт;7000;0;;;;;;0;551;;
1580;21213-1006008;;Распредвал 213 в сборе ВАЗ;1100;4676;шт;7000;2;;;;;;14000;;;
1581;21213-1006008Д;;Распредвал 213 в сборе деш;880;;шт;6600;1;;;;;;6600;4369;;
1582;21214-1006008;;Распредвал 214 в сборе ВАЗ;1150;4902;шт;8000;2;;;;;;16000;549;;
1583;2108-2904270;;Растяжка 09;325;;шт;2300;3;;;;;;6900;6674;;
1584;2190-2904270-00;;Растяжка 2190;;1848;шт;2300;2;;;;;;4600;;;
1585;2112-1160010;;Регулятор топлива 010;275;;шт;2200;2;;;;;;4400;8717;;
1586;2103-2402010-00;;Редуктор 03;2900;15133;шт;22000;1;;;;;;22000;;;
1587;2106-2402010-00;;Редуктор 06;3000;15118;шт;22000;1;;;;;;22000;3938;;
1588;21213-2302010-10;;Редуктор передний 213 н/об 03;3600;;шт;27000;0;;;;;;0;;;
1589;21213-2300012-10;;Редуктор передний 213 н/об 06;4300;;шт;32000;0;;;;;;0;;;
1590;2121-2300012-10;;Редуктор передний 213 ст/об 03;3400;;шт;28000;0;;;;;;0;;;
1591;21213-2300010-10;;Редуктор передний 213 ст/об 06;3650;;шт;28000;0;;;;;;0;;;
1592;2123-2300012;;Редуктор передний Шеви;4900;;шт;36000;0;;;;;;0;;;
1593;;;Редуктор передний Шеви завод;;30000;шт;38000;0;;;;;;0;65992;;
1594;2101-1203047/72;;Резинки глушителя 06;38;;кт;300;7;;;;;;2100;304;;
1595;2108-1003277-01;;Резинки клапанной крышки 2108;4;;шт;50;0;;;;;;0;305;;
1596;2112-1003078-01;;Резинки колодцев 2110;100;;кт;800;0;;;;;;0;;;
1597;2108-2912652;;Резинки пружин 08 увеличенные;47;;кт;400;5;;;;;;2000;116410;;
1598;2101-2912652СТД;;Резинки пружин 01 стандарт ;52;;кт;400;0;;;;;;0;ц5925;;
1599;2108-2912652СТД;;Резинки пружин 08 стандарт ;21;;кт;300;0;;;;;;0;1313;;
1600;2101-2912652;;Резинки пружин 01 увеличенные;80;;кт;650;10;;;;;;6500;65990;;
1601;65.3777;;Реле 09 сороконожка;110;;шт;850;3;;;;;;2550;;;
1602;РАЛД07.3747зав;;Реле 09 3-х к аварийка завод;105;;шт;800;2;;;;;;1600;Т6645;;
1603;РАЛД07.3747 ;;Реле 09 3-х к аварийка  ;67;;шт;500;10;;;;;;5000;Т6646;;
1604;1119-3747210-10;;Реле Калина 4х к;45;;шт;350;1;;;;;;350;1777;;
1605;90.3747;;Реле 4-х к;30;;шт;270;5;;;;;;1350;;;
1606;2103-3726450;;Реле 527 света;47;;шт;400;1;;;;;;400;;;
1607;98.3777;;Реле 5-ти к;37;;шт;300;0;;;;;;0;120654;;
1608;РАЛД08.3747;;Реле 09 6-ти к омывателя квадратное;85;;шт;650;5;;;;;;3250;120656;;
1609;РАЛД08.3747зав;;Реле 09 6-ти к омываетля квадратное завод;120;;шт;900;2;;;;;;1800;68364;;
1610;РАЛД10.3747;;Реле 09 6-ти к омывателя в ряд;80;;шт;600;6;;;;;;3600;ф0045;;
1611;2101-3702600;;Реле 702 зарядки Пемза;47;;шт;400;0;;;;;;0;;;
1612;2101-5205150;;Реле 07 омывателя;50;;шт;400;0;;;;;;0;;;
1613;2101-3702000-01;;Реле зарядки 01 Калуга;70;;шт;520;2;;;;;;1040;600156;;
1614;2101-3702000;;Реле зарядки 06 с лампочкой;35;;шт;300;5;;;;;;1500;600053;;
1615;2108-3701500;;Реле зарядки 08 Калуга;115;;шт;850;15;;;;;;12750;116823;;
1616;2108-3701500М;;Реле зарядки 08 Москва;;450;шт;600;9;;;;;;5400;1241;;
1617;2110-3701500;;Реле зарядки 2110;115;;шт;850;13;;;;;;11050;;;
1618;2190-3702001;;Реле зарядки 2190;350;;шт;2700;2;;;;;;5400;у6099;;
1619;1118-3702001;;Реле зарядки Калина;250;;шт;1900;2;;;;;;3800;;;
1620;;;Реле зарядки Шеви;225;;шт;1700;0;;;;;;0;1889;;
1621;2123-3702001;;Реле зарядки Шеви н/об;235;;шт;1800;1;;;;;;1800;у6100;;
1622;;;Реле 09 6-ти к омывателя в ряд;70;;шт;550;0;;;;;;0;;;
1623;2106-05-37;;Реле 06 4-х к поворотов ;52;;шт;400;0;;;;;;0;118263;;
1624;2106-05-37К;;Реле 06 4-х к поворотов Калуга;80;;шт;600;9;;;;;;5400;120490;;
1625;2110-8101050Л;;Ремень генератора 010 ЛУЗАР;130;690;шт;1300;2;;;;;;2600;120793;;
1626;2101-8101050;;Ремень генератора 06 гладкий БРТ;53;176;шт;300;5;;;;;;1500;С7744;;
1627;2101-8101050з;;Ремень генератора 06 зубчатый БРТ;64;292;шт;400;14;;;;;;5600;115730;;
1628;2101-8101050К;*;Ремень генератора 07 ;;;шт;100;0;;;;;;0;;;
1629;2107-1308020;;Ремень генератора 07 ЛУЗАР;;281;шт;360;11;;;;;;3960;600021;;
1630;21214-3407042;;Ремень генератора 21214 ГУР зубчатый 10*838 БРТ;;307;шт;500;1;;;;;;500;;;
1631;2108-3701720;;Ремень генератора 09 гладкий БРТ;48;157;шт;300;5;;;;;;1500;Т6653;;
1632;2108-810150;;ремень генератора 09 ЛУЗАР;;231;шт;300;5;;;;;;1500;1776;;
1633;2108-810150MS;;Ремень генератора 09 Мастер;;80;шт;200;12;;;;;;2400;65991;;
1634;2110-1041020;;Ремень генератора 2110 6пк 1115 без кондиционера Лузар;;850;шт;1300;6;;;;;;7800;;;
1635;2110-8114096;;Ремень генератора 2110 6пк 1125 с кондиционером Лузар;;874;шт;1300;2;;;;;;2600;66052;;
1636;2110-8101050;;Ремень генератора 742 деш.;120;;шт;1000;2;;;;;;2000;;;
1637;2110-8101050MS;;Ремень генератора 742 Мастер;;490;шт;600;3;;;;;;1800;;;
1638;2190-1041020;;Ремень генератора Гранта 6пк 823 Gates;;1691;шт;2100;0;;;;;;0;6853;;
1639;2190-1041020Л;;Ремень генератора Гранта 6пк 823 Лузар;;1200;шт;1500;3;;;;;;4500;7792;;
1640;2190-1041020-00;;Ремень генератора Гранта 6пр 995 с кондиционером Gates;410;;шт;3100;1;;;;;;3100;7325;;
1641;1118-1041020-07;;Ремень генератора Калина ЛУЗАР 6РК 884;;893;шт;1100;1;;;;;;1100;;;
1642;1118-1041020-13;;Ремень генератора Калина ЛУЗАР с кондиционером 6РК 1018;;956;шт;1300;1;;;;;;1300;6855;;
1643;;;ремень генератора Шеви деш Железная Хватка;;600;шт;900;1;;;;;;900;;;
1644;8200841132;;Ремень генератора Ларгус 8кл ГУР без конд 5РК 1100 Dayco;;1439;шт;1800;0;;;;;;0;;;
1645;8200821816;;Ремень генератора Ларгус 16кл без конд 6РК 1130 Meyle;;1811;шт;2200;0;;;;;;0;;;
1646;117206842R;;Ремень генератора Ларгус 16кл ГУР с конд 6РК 1822 Renault;;2959;шт;3600;0;;;;;;0;;;
1647;2105-1006040-82;;Ремень ГРМ 05;;750;шт;1000;1;;;;;;1000;118006;;
1648;2108-1006040;;Ремень ГРМ 08 БРТ;170;820;шт;1200;1;;;;;;1200;;;
1649;2108-1006040К;*;Ремень ГРМ 08 ;11;;шт;800;9;;;;;;7200;;;
1650;2108-1006040Л;;Ремень ГРМ 09 ЛУЗАР;;1003;шт;1200;10;;;;;;12000;;;
1651;2112-1006040;;Ремень ГРМ 16 кл БРТ;410;1357;шт;2500;0;;;;;;0;;;
1652;;;Ремень ГРМ 16 кл деш;;1306;шт;1600;0;;;;;;0;6856;;
1653;2112-1006040Л;;Ремень ГРМ 2112 16 кл ЛУЗАР;;1631;шт;2000;2;;;;;;4000;;;
1654;2112-1006040MS;;Ремень ГРМ 2112 16 кл Мастер Спорт;;;шт;1700;1;;;;;;1700;;;
1655;21116-1006040;;Ремень ГРМ 2190 113 зубьев БРТ;380;;шт;3000;1;;;;;;3000;5156;;
1656;21116-1006040g ;;Ремень ГРМ 2190 113 зубьев Gates;380;;шт;3000;0;;;;;;0;;;
1657;21116-1006040-00;;Ремень ГРМ 2190 БРТ в сборе с роликом;850;2505;кт;5000;2;;;;;;10000;;;
1658;21116-1006040gates;;Ремень ГРМ 2190 Gates в сборе с роликом;;7417;кт;9000;1;;;;;;9000;6857;;
1659;21126-1006040gates;;Ремень ГРМ 2170 Gates в сборе с роликами;;12146;кт;15000;1;;;;;;15000;;;
1660;21126-1006040Л;;Ремень ГРМ Приора ЛУЗАР;320;2778;шт;3400;3;;;;;;10200;6854;;
1661;8201069699;;Ремень ГРМ Ларгус БУК 132х27;350;;шт;2700;0;;;;;;0;3693;;
1662;8200935081;;Ремень ГРМ Ларгус 96х17 8кл Gates;;3300;шт;4000;0;;;;;;0;4873;;
1663;;;Ремень генератора Калина;170;;шт;1300;0;;;;;;0;;;
1664;21126-1006040;;Ремень ГРМ Приора БРТ;980;1746;шт;3000;3;;;;;;9000;;;
1665;21082-3701720;;Ремень генератора 698 ;130;;шт;1000;0;;;;;;0;4872;;
1666;21082-3701720Л;;Ремень генератора 698 ЛУЗАР;130;650;шт;1000;3;;;;;;3000;;;
1667;;;Ремень генератора Шеви Балаково;220;;шт;1800;0;;;;;;0;67390;;
1668;2123-8101050;;Ремень генератора Шеви Лузар;1118;1316;шт;1600;2;;;;;;3200;9376;;
1669;;;Ремень генератора Шеви с кондиционером;250;;шт;2000;0;;;;;;0;;;
1670;;;Ремкомплект бензонасоса Питер;160;;кт;1150;0;;;;;;0;1807;;
1671;2101-1602516/1602550/3505033;;Ремкомплект главного тормозного цилиндра 06;19;;кт;150;30;;;;;;4500;Т5814;;
1672;2108-3505033/2101-3502051;;Ремкомплект главного тормозного цилиндра 08;14;;кт;120;4;;;;;;480;;;
1673;2101-1602516/50;;Ремкомплект главного цилиндра сцепления;12;;кт;100;9;;;;;;900;3504;;
1674;2110-1200800-86;;Ремкомплект глушителя 2110 в сб;90;;кт;700;5;;;;;;3500;503;;
1675;2101-3502051/58;;Ремкомплект заднего тормозного цилиндра;24;;кт;180;3;;;;;;540;986;;
1676;2105-1107980-20;;Ремкомплект карбюратора 05;110;;шт;850;2;;;;;;1700;;;
1677;2107-1107980-20;;Ремкомплект карбюратора 07;110;;кт;850;5;;;;;;4250;;;
1678;;;ремкомплект карбюратора 05-07 ЧАЗ;;346;кт;420;3;;;;;;1260;;;
1679;21083-1107980-20;;Ремкомплект карбюратора 083;115;;кт;900;4;;;;;;3600;;;
1680;21073-1107980-20;;Ремкомплект карбюратора 073;115;;кт;900;7;;;;;;6300;;;
1681;;;ремкомплект карбюратора 073-083 ЧАЗ;;358;кт;450;14;;;;;;6300;;;
1682;2101Ремк кул;;Ремкомплект кулисы 07;8;;кт;100;13;;;;;;1300;6822;;
1683;2101-1011010ВАП;;Ремкомплект маслонасоса 01 ВолгаАвтоПром;;630;кт;800;8;;;;;;6400;;;
1684;2101-1011010;;Ремкомплект маслонасоса 01 Ульяновский;110;;кт;800;3;;;;;;2400;;;
1685;2101-1602516/18/3505033;;Ремкомплект рабочего цилиндра сцепления;18;;кт;150;3;;;;;;450;;;
1686;2108Ремк рул;;Ремкомплект рулевой рейки 08;120;;кт;900;4;;;;;;3600;;;
1687;2110Ремк рул;;Ремкомплект рулевой рейки 2110;60;;кт;500;1;;;;;;500;;;
1688;2112Ремк рул;;Ремкомплект рулевой рейки 2112;250;;кт;1850;0;;;;;;0;116359;;
1689;2110Ремк ст пл;;Ремкомплект стартера редукторный 010 пластм;30;;кт;250;0;;;;;;0;;;
1690;2110Ремк ст жел;;Ремкомплект стартера редукторный 010 пластм;70;;кт;600;0;;;;;;0;;;
1691;2108-1003284/3706030/3706700;;Ремкомплект тормблера 08;25;;кт;200;5;;;;;;1000;;;
1692;GD623;;Ремкомплект ТРИАЛЛИ рем ненер+2 ролика 2123 (GD623);;2807;кт;3500;0;;;;;;0;;;
1693;GD617;;Ремкомплект ТРИАЛЛИ ремень генер+1 ролик 1118 (GD617);;1593;кт;2000;0;;;;;;0;;;
1694;2101-3501051/58;;Ремкомплет суппорта 07;33;;кт;250;3;;;;;;750;;;
1695;2108-2904646;;Ромашки 08;90;;кт;700;2;;;;;;1400;;;
1696;2190-2904046;;Ромашка 2190;;87;шт;200;8;;;;;;1600;;;
1697;2105-3400010;;Рулевая колонка 05 ВАЗ;1600;8561;шт;10500;1;;;;;;10500;121198;;
1698;2105-3400010Р;;Рулевая колонка 05 самосбор;950;;шт;7500;0;;;;;;0;121199;;
1699;2106-3400010Р;;Рулевая колонка 06 самосбор;900;;шт;7500;1;;;;;;7500;;;
1700;2106-3400010;;Рулевая колонка 2106 ВАЗ;1600;8062;шт;10500;1;;;;;;10500;;;
1701;2121-3400010Р;;Рулевая колонка 213 самосбор;900;;шт;7500;3;;;;;;22500;;;
1702;2121-3400010;;Рулевая колонка 213 ВАЗ;1800;9107;шт;11000;1;;;;;;11000;600338;;
1703;21213-3400010;;Рулевая колонка 31 н/об ВАЗ;1860;9107;шт;11000;1;;;;;;11000;;;
1704;21213-3400010Р;;Рулевая колонка 31 н/об самосбор;1800;;шт;7500;1;;;;;;7500;;;
1705;11183-3400010-10;;Рулевая рейка 010;1250;;шт;10500;0;;;;;;0;;;
1706;2108-3400012-10;;Рулевая рейка 08 ВАЗ;1150;8987;шт;11000;1;;;;;;11000;;;
1707;2108-3400012-10VS;;Рулевая рейка 08 ВолгаСервис;;6750;шт;8200;0;;;;;;0;т9132;;
1708;11183-3400010-20;;Рулевая рейка 2112;2700;;шт;19500;1;;;;;;19500;т9131;;
1709;2101-3401060-35;;Рулевой ремкомплект колонки 06;950;;кт;7000;0;;;;;;0;7368;;
1710;2105-3401060-35;;Рулевой ремкомплект колонки 07;950;;кт;7000;0;;;;;;0;4724;;
1711;2131-3401060-35;;Рулевой ремкомплект колонки 31;1070;;кт;8000;0;;;;;;0;;;
1712;2101-3003057К;*;Рулевые тяги 01 коротыши;;360;шт;400;12;;;;;;4800;;;
1713;2101-3003050/64К;*;Рулевые тяги 01 средние;;400;шт;550;14;;;;;;7700;;;
1714;2108-3414057/56К;*;Рулевые тяги 08 ;;400;шт;550;4;;;;;;2200;;;
1715;2110-3414057/56К;*;Рулевые тяги 010 ;;400;шт;500;18;;;;;;9000;;;
1716;2121-3414138;*;Рулевые тяги 21 средние ;;200;шт;400;16;;;;;;6400;;;
1717;2101-3003000Б;;Рулевые тяги 01 Белмаг Комфорт;;3264;кт;5000;2;;;;;;10000;;;
1718;;;Рулевые тяги 01 Начало коротыши;;1278;кт;1600;0;;;;;;0;;;
1719;2101-3003050/64;;Рулевые тяги 01 Начало средние;;1377;кт;1600;2;;;;;;3200;Т6754;;
1720;;;Рулевые тяги 01 Фенокс коротыши;;1127;кт;1350;0;;;;;;0;Т6755;;
1721;2108-3414057/56Б;;"Рулевые тяги 08 Белмаг ""Оригинал""";;1564;кт;2000;0;;;;;;0;Т6756;;
1722;2108-3414056_57;;"Рулевые тяги 08 Белмаг ""Комфорт"" в инд уп";;1250;кт;1500;2;;;;;;3000;Т6757;;
1723;2121-3414138БЗАК;;Рулевые тяги 213 Белебей средние;;789;шт;950;10;;;;;;9500;Т6758;;
1724;2121-3003000Б;;Рулевые тяги 213 Белмаг;;3205;кт;5000;2;;;;;;10000;Т6759;;
1725;2101-3003000БЗАК;;Рулевые тяги 01 Белебей;;4300;кт;5500;2;;;;;;11000;;;
1726;2108-3414057/56БЗАК;;Рулевые тяги 08 Белебей;1350;1600;кт;2200;3;;;;;;6600;;;
1727;2110-3414057/56;;Рулевые тяги 010 Белебей ;;1936;кт;2400;1;;;;;;2400;;;
1728;2110-34140556_57;;Рулевые тяги 010 Белмаг;;1516;кт;1850;3;;;;;;5550;;;
1729;2110-3414053;;Рулевые тяги (усы) 010 левый Белмаг в сборе с након;;1540;шт;2000;1;;;;;;2000;;;
1730;2110-3414052;;Рулевые тяги (усы) 010 правый Белмаг в сборе с након;;1540;шт;2000;1;;;;;;2000;;;
1731;2190-3413053;;Рулевые тяги (усы) 2190 левый Белмаг в сборе с након;;1894;шт;2300;1;;;;;;2300;;;
1732;2190-3414052;;Рулевые тяги (усы) 2190 правый Белмаг в сборе с након;;1894;шт;2300;1;;;;;;2300;;;
1733;2121-3003000БЗАК;;Рулевые тяги 213 Белебей;;4475;кт;5600;2;;;;;;11200;;;
1734;2123-3003000БЗАК;;Рулевые тяги Шеви Белебей;;4706;кт;5700;2;;;;;;11400;;;
1735;1118-3414100;;Рулевые тяги Калина;480;;кт;3600;1;;;;;;3600;;;
1736;2101-3003000разб;;Рулевые тяги 06 разборные;500;;кт;3600;2;;;;;;7200;6069;;
1737;2121-3003000разб;;Рулевые тяги 213 разборные;420;;кт;3100;3;;;;;;9300;;;
1738;2101-3003000Р ;;Рулевые тяги 07 рестоврация под ВАЗ;500;;кт;3600;4;;;;;;14400;113042;;
1739;2121-3003000Р ;;Рулевые тяги 213 рестоврация под ВАЗ;500;;кт;3800;2;;;;;;7600;113043;;
1740;2123-3003000Р;;Рулевые тяги Шеви рестоврация;490;;кт;3700;2;;;;;;7400;8084;;
1741;2123-3414058/59;;Рулевые тяги Шеви Фенокс средние ;;1580;кт;1900;1;;;;;;1900;8085;;
1742;6001550442/3;;Рулевые тяги Ларгус лев, пр Pilenga ;;3380;кт;4200;0;;;;;;0;115391;;
1743;6001550441;;Рулевые тяги (усы) Ларгус Asam;;1879;шт;2300;0;;;;;;0;115389;;
1744;2123-6205151Б;;Ручка багажника Шеви;245;;шт;1900;0;;;;;;0;Т4600;;
1745;;;Ручка внутренняя 06 ;7;;шт;100;0;;;;;;0;Т4601;;
1746;;;Ручка внутренняя 07 жел;30;;шт;250;6;;;;;;1500;115393;;
1747;;;Ручка внутренняя 09;4;;шт;100;0;;;;;;0;115392;;
1748;2123-6105181;;Ручка внутренняя Шеви левая;120;;шт;450;4;;;;;;1800;;;
1749;2123-6105180;;Ручка внутренняя Шеви правая;120;;шт;450;4;;;;;;1800;;;
1750;2110-6105151;;Ручка наружная 010 левая;240;;шт;900;2;;;;;;1800;Т4603;;
1751;2110-6105150;;Ручка наружная 010 правая;240;;шт;900;2;;;;;;1800;Т4602;;
